Cấp Lớp,Môn học,Chủ đề,Mức độ khó,Loại Câu Hỏi,Câu hỏi,Đáp án 1,Đáp án 2,Đáp án 3,Đáp án 4,Đáp án đúng,Lời giải
5,vietnamese,viet3,hard,drag_drop,Dựa vào bài học số 562: Kéo từ đúng vào ô: Chúng em cần ra sức [ ] để xây dựng đất nước.,học tập,ngủ,phá hoại,lười biếng,học tập,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,easy,multiple_choice,Dựa vào bài học số 563: Tìm từ trái nghĩa với từ 'kiên trì' trong các từ sau:,Lười biếng,Siêng năng,Chịu khó,Cần cù,Lười biếng,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,medium,fill_blank,"Dựa vào bài học số 564: Từ 'nỗ lực' là [Từ loại gì]? (Nhập: Danh từ, Động từ hoặc Tính từ).",Danh từ,Động từ,Tính từ,Trạng từ,Tính từ,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,hard,true_false,Dựa vào bài học số 565: Đúng hay Sai: Câu văn 'Bạn Hà rất thầy cô' là một câu miêu tả hoàn chỉnh và có nghĩa.,Đúng,Sai,,,Đúng,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,easy,comparison,Dựa vào bài học số 566: Số tiếng (âm tiết) của từ 'tri thức' ... Số tiếng của từ 'trường'.,>,=,<,,>,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,medium,sequence,Dựa vào bài học số 567: Sắp xếp chữ cái để tạo thành từ đúng: 'sách vở' ->  schởáv là từ gì?,bsách vở,sách vở,sách vởa,csách vở,sách vở,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,hard,drag_drop,Dựa vào bài học số 568: Kéo từ đúng vào ô: Chúng em cần ra sức [ ] để xây dựng đất nước.,ngủ,phá hoại,lười biếng,học tập,học tập,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,easy,multiple_choice,Dựa vào bài học số 569: Tìm từ trái nghĩa với từ 'học tập' trong các từ sau:,Không có,Một từ khác,Đồng nghĩa với học tập,Trái nghĩa với học tập,Trái nghĩa với học tập,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,medium,fill_blank,"Dựa vào bài học số 570: Từ 'chăm chỉ' là [Từ loại gì]? (Nhập: Danh từ, Động từ hoặc Tính từ).",Tính từ,Danh từ,Trạng từ,Động từ,Tính từ,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,hard,true_false,Dựa vào bài học số 571: Đúng hay Sai: Câu văn 'Bạn Trang rất kiên trì' là một câu miêu tả hoàn chỉnh và có nghĩa.,Sai,Đúng,,,Đúng,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,easy,comparison,Dựa vào bài học số 572: Số tiếng (âm tiết) của từ 'nỗ lực' ... Số tiếng của từ 'trường'.,=,>,<,,>,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,medium,sequence,Dựa vào bài học số 573: Sắp xếp chữ cái để tạo thành từ đúng: 'thầy cô' -> ầyhctô  là từ gì?,thầy côa,bthầy cô,cthầy cô,thầy cô,thầy cô,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,hard,drag_drop,Dựa vào bài học số 574: Kéo từ đúng vào ô: Chúng em cần ra sức [ ] để xây dựng đất nước.,phá hoại,học tập,lười biếng,ngủ,học tập,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,easy,multiple_choice,Dựa vào bài học số 575: Tìm từ trái nghĩa với từ 'sách vở' trong các từ sau:,Đồng nghĩa với sách vở,Một từ khác,Trái nghĩa với sách vở,Không có,Trái nghĩa với sách vở,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,medium,fill_blank,"Dựa vào bài học số 576: Từ 'bài học' là [Từ loại gì]? (Nhập: Danh từ, Động từ hoặc Tính từ).",Danh từ,Tính từ,Động từ,Trạng từ,Tính từ,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,hard,true_false,Dựa vào bài học số 577: Đúng hay Sai: Câu văn 'Bạn Hương rất học tập' là một câu miêu tả hoàn chỉnh và có nghĩa.,Sai,Đúng,,,Đúng,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,easy,comparison,Dựa vào bài học số 578: Số tiếng (âm tiết) của từ 'chăm chỉ' ... Số tiếng của từ 'trường'.,>,=,<,,>,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,medium,sequence,Dựa vào bài học số 579: Sắp xếp chữ cái để tạo thành từ đúng: 'kiên trì' ->  rìktniê là từ gì?,ckiên trì,kiên trì,kiên trìa,bkiên trì,kiên trì,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,hard,drag_drop,Dựa vào bài học số 580: Kéo từ đúng vào ô: Chúng em cần ra sức [ ] để xây dựng đất nước.,ngủ,học tập,lười biếng,phá hoại,học tập,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,easy,multiple_choice,Dựa vào bài học số 581: Tìm từ trái nghĩa với từ 'thầy cô' trong các từ sau:,Không có,Trái nghĩa với thầy cô,Đồng nghĩa với thầy cô,Một từ khác,Trái nghĩa với thầy cô,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,medium,fill_blank,"Dựa vào bài học số 582: Từ 'tri thức' là [Từ loại gì]? (Nhập: Danh từ, Động từ hoặc Tính từ).",Danh từ,Tính từ,Động từ,Đại từ,Danh từ,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,hard,true_false,Dựa vào bài học số 583: Đúng hay Sai: Câu văn 'Bạn Chi rất sách vở' là một câu miêu tả hoàn chỉnh và có nghĩa.,Đúng,Sai,,,Đúng,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,easy,comparison,Dựa vào bài học số 584: Số tiếng (âm tiết) của từ 'bài học' ... Số tiếng của từ 'trường'.,=,<,>,,>,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,medium,sequence,Dựa vào bài học số 585: Sắp xếp chữ cái để tạo thành từ đúng: 'học tập' -> pậhọ ct là từ gì?,học tậpa,bhọc tập,chọc tập,học tập,học tập,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,hard,drag_drop,Dựa vào bài học số 586: Kéo từ đúng vào ô: Chúng em cần ra sức [ ] để xây dựng đất nước.,lười biếng,học tập,phá hoại,ngủ,học tập,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,easy,multiple_choice,Dựa vào bài học số 587: Tìm từ trái nghĩa với từ 'kiên trì' trong các từ sau:,Chịu khó,Siêng năng,Cần cù,Lười biếng,Lười biếng,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet3,medium,fill_blank,"Dựa vào bài học số 588: Từ 'nỗ lực' là [Từ loại gì]? (Nhập: Danh từ, Động từ hoặc Tính từ).",Trạng từ,Tính từ,Danh từ,Động từ,Tính từ,Ôn luyện Tiếng Việt 5 - Chủ đề Trên con đường học tập
5,vietnamese,viet4,easy,multiple_choice,Dựa vào bài học số 601: Tìm từ trái nghĩa với từ 'nghệ thuật' trong các từ sau:,Trái nghĩa với nghệ thuật,Một từ khác,Không có,Đồng nghĩa với nghệ thuật,Trái nghĩa với nghệ thuật,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,medium,fill_blank,"Dựa vào bài học số 602: Từ 'muôn màu' là [Từ loại gì]? (Nhập: Danh từ, Động từ hoặc Tính từ).",Tính từ,Trạng từ,Danh từ,Động từ,Tính từ,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,hard,true_false,Dựa vào bài học số 603: Đúng hay Sai: Câu văn 'Bạn Chi rất rực rỡ' là một câu miêu tả hoàn chỉnh và có nghĩa.,Sai,Đúng,,,Đúng,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,easy,comparison,Dựa vào bài học số 604: Số tiếng (âm tiết) của từ 'bức tranh' ... Số tiếng của từ 'trường'.,<,>,=,,>,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,medium,sequence,Dựa vào bài học số 605: Sắp xếp chữ cái để tạo thành từ đúng: 'giai điệu' -> đgệa iiiu là từ gì?,giai điệu,bgiai điệu,giai điệua,cgiai điệu,giai điệu,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,hard,drag_drop,Dựa vào bài học số 606: Kéo từ đúng vào ô: Chúng em cần ra sức [ ] để xây dựng đất nước.,ngủ,phá hoại,học tập,lười biếng,học tập,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,easy,multiple_choice,Dựa vào bài học số 607: Tìm từ trái nghĩa với từ 'sáng tạo' trong các từ sau:,Một từ khác,Không có,Trái nghĩa với sáng tạo,Đồng nghĩa với sáng tạo,Trái nghĩa với sáng tạo,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,medium,fill_blank,"Dựa vào bài học số 608: Từ 'âm nhạc' là [Từ loại gì]? (Nhập: Danh từ, Động từ hoặc Tính từ).",Động từ,Tính từ,Danh từ,Trạng từ,Tính từ,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,hard,true_false,Dựa vào bài học số 609: Đúng hay Sai: Câu văn 'Bạn Quân rất nghệ thuật' là một câu miêu tả hoàn chỉnh và có nghĩa.,Sai,Đúng,,,Đúng,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,easy,comparison,Dựa vào bài học số 610: Số tiếng (âm tiết) của từ 'muôn màu' ... Số tiếng của từ 'trường'.,>,<,=,,>,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,medium,sequence,Dựa vào bài học số 611: Sắp xếp chữ cái để tạo thành từ đúng: 'rực rỡ' -> ỡựr rc là từ gì?,rực rỡa,rực rỡ,brực rỡ,crực rỡ,rực rỡ,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,hard,drag_drop,Dựa vào bài học số 612: Kéo từ đúng vào ô: Chúng em cần ra sức [ ] để xây dựng đất nước.,phá hoại,học tập,ngủ,lười biếng,học tập,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,easy,multiple_choice,Dựa vào bài học số 613: Tìm từ trái nghĩa với từ 'giai điệu' trong các từ sau:,Không có,Đồng nghĩa với giai điệu,Trái nghĩa với giai điệu,Một từ khác,Trái nghĩa với giai điệu,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,medium,fill_blank,"Dựa vào bài học số 614: Từ 'tài hoa' là [Từ loại gì]? (Nhập: Danh từ, Động từ hoặc Tính từ).",Danh từ,Tính từ,Trạng từ,Động từ,Tính từ,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,hard,true_false,Dựa vào bài học số 615: Đúng hay Sai: Câu văn 'Bạn Mai rất sáng tạo' là một câu miêu tả hoàn chỉnh và có nghĩa.,Đúng,Sai,,,Đúng,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,easy,comparison,Dựa vào bài học số 616: Số tiếng (âm tiết) của từ 'âm nhạc' ... Số tiếng của từ 'trường'.,>,<,=,,>,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,medium,sequence,Dựa vào bài học số 617: Sắp xếp chữ cái để tạo thành từ đúng: 'nghệ thuật' -> hậguhệntt  là từ gì?,cnghệ thuật,nghệ thuật,bnghệ thuật,nghệ thuậta,nghệ thuật,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,hard,drag_drop,Dựa vào bài học số 618: Kéo từ đúng vào ô: Chúng em cần ra sức [ ] để xây dựng đất nước.,lười biếng,ngủ,học tập,phá hoại,học tập,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,easy,multiple_choice,Dựa vào bài học số 619: Tìm từ trái nghĩa với từ 'rực rỡ' trong các từ sau:,Một từ khác,Đồng nghĩa với rực rỡ,Trái nghĩa với rực rỡ,Không có,Trái nghĩa với rực rỡ,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,medium,fill_blank,"Dựa vào bài học số 620: Từ 'bức tranh' là [Từ loại gì]? (Nhập: Danh từ, Động từ hoặc Tính từ).",Danh từ,Đại từ,Động từ,Tính từ,Danh từ,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,hard,true_false,Dựa vào bài học số 621: Đúng hay Sai: Câu văn 'Bạn An rất giai điệu' là một câu miêu tả hoàn chỉnh và có nghĩa.,Đúng,Sai,,,Đúng,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,easy,comparison,Dựa vào bài học số 622: Số tiếng (âm tiết) của từ 'tài hoa' ... Số tiếng của từ 'trường'.,>,=,<,,>,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,medium,sequence,Dựa vào bài học số 623: Sắp xếp chữ cái để tạo thành từ đúng: 'sáng tạo' -> sạ átngo là từ gì?,bsáng tạo,sáng tạoa,sáng tạo,csáng tạo,sáng tạo,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,hard,drag_drop,Dựa vào bài học số 624: Kéo từ đúng vào ô: Chúng em cần ra sức [ ] để xây dựng đất nước.,lười biếng,phá hoại,ngủ,học tập,học tập,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,easy,multiple_choice,Dựa vào bài học số 625: Tìm từ trái nghĩa với từ 'nghệ thuật' trong các từ sau:,Không có,Một từ khác,Trái nghĩa với nghệ thuật,Đồng nghĩa với nghệ thuật,Trái nghĩa với nghệ thuật,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,medium,fill_blank,"Dựa vào bài học số 626: Từ 'muôn màu' là [Từ loại gì]? (Nhập: Danh từ, Động từ hoặc Tính từ).",Trạng từ,Danh từ,Động từ,Tính từ,Tính từ,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,hard,true_false,Dựa vào bài học số 627: Đúng hay Sai: Câu văn 'Bạn Minh rất rực rỡ' là một câu miêu tả hoàn chỉnh và có nghĩa.,Sai,Đúng,,,Đúng,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,easy,comparison,Dựa vào bài học số 628: Số tiếng (âm tiết) của từ 'bức tranh' ... Số tiếng của từ 'trường'.,=,<,>,,>,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,medium,sequence,Dựa vào bài học số 629: Sắp xếp chữ cái để tạo thành từ đúng: 'giai điệu' -> ệ uaigiđi là từ gì?,bgiai điệu,cgiai điệu,giai điệu,giai điệua,giai điệu,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,hard,drag_drop,Dựa vào bài học số 630: Kéo từ đúng vào ô: Chúng em cần ra sức [ ] để xây dựng đất nước.,học tập,lười biếng,phá hoại,ngủ,học tập,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
5,vietnamese,viet4,easy,multiple_choice,Dựa vào bài học số 631: Tìm từ trái nghĩa với từ 'sáng tạo' trong các từ sau:,Một từ khác,Trái nghĩa với sáng tạo,Đồng nghĩa với sáng tạo,Không có,Trái nghĩa với sáng tạo,Ôn luyện Tiếng Việt 5 - Chủ đề Nghệ thuật muôn màu
